Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ASTON RESIDENCE,"2,980,000","4,714.63",632,Apr-22,JALAN LOYANG BESAR,Resale,Strata,438,"6,804",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
SUMMER GARDENS,"2,060,000","3,110.8",662,Apr-22,UPPER CHANGI ROAD EAST,Resale,Strata,289,"7,128",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
SURIN VILLAS,"3,200,000","6,070.9",527,Apr-22,SURIN AVENUE,Resale,Strata,564,"5,674",-,Terrace House,1,Freehold,19,Outside Central Region,-
KENT RIDGE HILL RESIDENCES,"2,846,963","1,829.88","1,556",Apr-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"16,747",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
THE WHITLEY RESIDENCES,"5,000,000","5,564.99",898,Apr-22,WHITLEY ROAD,Resale,Strata,517,"9,671",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
BINJAI CREST,"2,700,000","3,778.16",715,Apr-22,JALAN KAMPONG CHANTEK,Resale,Strata,351,"7,692",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
CABANA,"2,518,000","3,078.5",818,Apr-22,SUNRISE TERRACE,Resale,Strata,286,"8,804",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
WATERCOVE,"2,970,000","3,466.01",857,Apr-22,WAK HASSAN DRIVE,Sub Sale,Strata,322,"9,224",-,Terrace House,1,Freehold,27,Outside Central Region,-
3BHC,"3,550,000","4,854.56",731,Apr-22,BRIGHT HILL CRESCENT,Resale,Strata,451,"7,871",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
SPRINGHILL,"1,808,000","2,960.1",611,Apr-22,SEMBAWANG WALK,Resale,Strata,275,"6,575",-,Terrace House,1,99 yrs lease commencing from 2002,27,Outside Central Region,01 to 05
SPRINGLEAF VILLAS,"2,540,000","3,530.59",719,Apr-22,SPRINGLEAF CRESCENT,Resale,Strata,328,"7,744",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
HORIZON GREEN,"2,850,000","4,800.74",594,Apr-22,THOMSON WALK,Resale,Strata,446,"6,390",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
D' KENARIS,"2,550,000","3,239.96",787,Apr-22,JALAN KENARAH,Resale,Strata,301,"8,472",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
ESTRIVILLAS,"4,200,000","6,910.49",608,Apr-22,JALAN LIM TAI SEE,Resale,Strata,642,"6,542",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,060,000","3,121.56",980,Apr-22,LAUREL WOOD AVENUE,Resale,Strata,290,"10,552",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
SUMMER VILLAS,"2,800,000","3,530.59",793,Apr-22,GERALD DRIVE,Resale,Strata,328,"8,537",-,Terrace House,1,Freehold,28,Outside Central Region,01 to 05
CABANA,"2,600,000","2,917.04",891,Mar-22,SUNRISE TERRACE,Resale,Strata,271,"9,594",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
BAROSSA GARDENS,"2,680,000","1,980.58","1,353",Mar-22,PASIR PANJANG ROAD,Resale,Strata,184,"14,565",-,Terrace House,1,Freehold,05,Rest of Central Region,01 to 05
ALANA,"3,400,000","3,498.3",972,Mar-22,SUNRISE TERRACE,Resale,Strata,325,"10,462",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
BELGRAVIA ACE,"4,531,000","4,058.03","1,117",Mar-22,BELGRAVIA DRIVE,New Sale,Strata,377,"12,019",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
DALLA VALE,"2,800,000","3,272.26",856,Mar-22,SPRINGLEAF AVENUE,Resale,Strata,304,"9,211",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
COTSWOLD VILLAS,"3,650,000","4,305.6",848,Mar-22,COTSWOLD CLOSE,Resale,Strata,400,"9,125",-,Detached House,1,Freehold,13,Outside Central Region,-
BELGRAVIA ACE,"4,199,000","4,058.03","1,035",Mar-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,138",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,531,000","4,058.03","1,117",Mar-22,BELGRAVIA DRIVE,New Sale,Strata,377,"12,019",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LEGEND @ JANSEN,"2,280,000","2,055.92","1,109",Mar-22,JANSEN ROAD,Resale,Strata,191,"11,937",-,Terrace House,1,999 yrs lease commencing from 1876,19,Outside Central Region,-
BARKER VILLE,"3,350,000","3,627.47",924,Mar-22,BARKER ROAD,Resale,Strata,337,"9,941",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
ILLOURA,"5,550,000","4,380.95","1,267",Mar-22,OLD HOLLAND ROAD,Resale,Strata,407,"13,636",-,Semi-Detached House,1,Freehold,10,Core Central Region,01 to 05
CABANA,"2,300,000","3,067.74",750,Mar-22,SUNRISE TERRACE,Resale,Strata,285,"8,070",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
BELGRAVIA ACE,"4,531,000","4,058.03","1,117",Mar-22,BELGRAVIA DRIVE,New Sale,Strata,377,"12,019",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,531,000","4,058.03","1,117",Mar-22,BELGRAVIA DRIVE,New Sale,Strata,377,"12,019",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
KENT RIDGE HILL RESIDENCES,"3,330,000","2,066.69","1,611",Mar-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"17,344",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
THE WOODS,"2,300,000","4,456.3",516,Mar-22,WESTWOOD AVENUE,Resale,Strata,414,"5,556",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
THE CHANCERY RESIDENCE,"3,000,000","3,433.72",874,Mar-22,CHANCERY LANE,Resale,Strata,319,"9,404",-,Terrace House,1,99 yrs lease commencing from 2004,11,Core Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"2,928,000","1,829.88","1,600",Mar-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,224",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,900,000","5,209.78",941,Mar-22,CHANCERY LANE,Resale,Strata,484,"10,124",-,Detached House,1,Freehold,11,Core Central Region,-
D'MANOR,"2,080,000","2,723.29",764,Mar-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"8,221",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
ASTON GREEN,"2,800,000","4,165.67",672,Mar-22,PAYA LEBAR CRESCENT,Resale,Strata,387,"7,235",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
THE SPRINGFIELD,"1,880,000","2,594.12",725,Mar-22,CHEMPAKA KUNING LINK,Resale,Strata,241,"7,801",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
KENT RIDGE HILL RESIDENCES,"2,976,000","1,829.88","1,626",Mar-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,506",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
AFFINITY AT SERANGOON,"2,747,443","2,335.79","1,176",Mar-22,SERANGOON NORTH AVENUE 1,New Sale,Strata,217,"12,661",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,220,000","2,820.17","1,496",Mar-22,CHANCERY HILL WALK,Resale,Strata,262,"16,107",-,Terrace House,1,Freehold,11,Core Central Region,-
THE VISION,"3,380,000","4,962.2",681,Mar-22,WEST COAST CRESCENT,Resale,Strata,461,"7,332",-,Terrace House,1,99 yrs lease commencing from 2008,05,Outside Central Region,-
DALLA VALE,"2,660,000","3,218.44",826,Mar-22,SPRINGLEAF AVENUE,Resale,Strata,299,"8,896",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
JEWEL @ CHUAN HOE,"2,750,000","4,854.56",566,Mar-22,CHUAN HOE AVENUE,Resale,Strata,451,"6,098",-,Terrace House,1,999 yrs lease commencing from 1886,19,Outside Central Region,-
THE SHAUGHNESSY,"1,900,000","3,283.02",579,Mar-22,MILTONIA CLOSE,Resale,Strata,305,"6,230",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
BINJAI CREST,"2,525,000","3,175.38",795,Mar-22,JALAN KAMPONG CHANTEK,Resale,Strata,295,"8,559",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
